id,created_at,author_id,in_reply_to_user_id,likert_scale_Q1
3723,2025-06-12,2762,,3
3282,2025-06-12,326,,5
4193,2025-06-12,3648,,1
4532,2025-06-12,277,,5
2146,2025-06-12,1969,,5
2606,2025-06-12,174,,5
3971,2025-06-12,1342,,5
2377,2025-06-12,3534,,1
2532,2025-06-12,1609,,1
3261,2025-06-12,2897,,5
3202,2025-06-12,2019,,3
1528,2025-06-12,1031,,1
3683,2025-06-12,2757,,5
4671,2025-06-12,2030,,5
4127,2025-06-12,3807,,5
2506,2025-06-12,589,,3
960,2025-06-12,3069,,1
2004,2025-06-12,860,,5
235,2025-06-12,1812,,2
1447,2025-06-12,2839,,1
5023,2025-06-12,2276,,1
388,2025-06-12,892,,5
2369,2025-06-12,4243,,5
1708,2025-06-12,2157,,3
246,2025-06-12,3621,,1
3922,2025-06-12,2889,,1
225,2025-06-12,3886,,3
2256,2025-06-12,3417,,1
721,2025-06-12,2283,,1
2745,2025-06-12,1262,,1
2286,2025-06-12,2098,,3
891,2025-06-12,3513,,2
2923,2025-06-12,2563,,5
1482,2025-06-12,3071,,5
3562,2025-06-12,553,,1
4006,2025-06-12,2728,,5
481,2025-06-12,1587,,1
2449,2025-06-12,1679,,1
509,2025-06-12,1691,,5
4873,2025-06-12,2031,,5
270,2025-06-12,3114,,1
3606,2025-06-12,3180,,3
2772,2025-06-12,2737,,5
1620,2025-06-12,3802,,1
3900,2025-06-12,3266,,3
1750,2025-06-12,2561,,2
4674,2025-06-12,3486,,1
4152,2025-06-12,3764,,5
3882,2025-06-12,4114,,1
3229,2025-06-12,3355,,5
1114,2025-06-12,3928,3709,3
3030,2025-06-12,434,,5
3553,2025-06-12,2629,,1
1874,2025-06-12,4035,,1
1517,2025-06-12,3034,,3
950,2025-06-12,2846,,1
3512,2025-06-12,2345,,4
638,2025-06-12,3336,,2
3462,2025-06-12,3694,,1
621,2025-06-12,726,,1
4746,2025-06-12,3812,,1
3027,2025-06-12,2392,,1
2332,2025-06-12,3886,,5
4047,2025-06-12,2956,,5
5109,2025-06-12,750,,5
59,2025-06-12,3810,,5
1233,2025-06-12,774,,5
4795,2025-06-12,896,,4
4346,2025-06-12,1018,,5
3952,2025-06-12,2956,,3
320,2025-06-12,2247,,1
3678,2025-06-12,2697,,1
1129,2025-06-12,3645,,3
752,2025-06-12,3868,,1
2654,2025-06-12,3958,,5
2912,2025-06-12,3704,,5
1716,2025-06-12,4143,486,5
2526,2025-06-12,4156,,1
1016,2025-06-12,3113,,1
1905,2025-06-12,706,,5
3787,2025-06-12,1845,,5
324,2025-06-12,2963,,1
5032,2025-06-12,1244,,5
2748,2025-06-12,2712,,3
1769,2025-06-12,2777,,1
485,2025-06-12,1628,,1
4045,2025-06-12,2375,,1
2851,2025-06-12,3283,,1
2834,2025-06-12,1669,,3
3835,2025-06-12,3157,,1
4263,2025-06-12,643,,5
1715,2025-06-12,3489,,3
1427,2025-06-12,2883,,1
2389,2025-06-12,4031,,5
4916,2025-06-12,3462,,1
1986,2025-06-12,2579,,4
913,2025-06-12,4041,,1
3005,2025-06-12,4082,,1
4256,2025-06-12,2830,,5
24,2025-06-12,1827,,1
3507,2025-06-12,3859,,1
4809,2025-06-12,2797,,3
3579,2025-06-12,3222,,3
4960,2025-06-12,1507,,3
4691,2025-06-12,1375,,3
129,2025-06-12,2232,,1
3283,2025-06-12,2186,,3
4353,2025-06-12,367,,5
747,2025-06-12,238,,1
5086,2025-06-12,3822,,1
4467,2025-06-12,3057,,5
2707,2025-06-12,1249,,5
4479,2025-06-12,229,,3
4063,2025-06-12,2343,,5
4067,2025-06-12,3423,,5
2814,2025-06-12,1898,,1
117,2025-06-12,1704,,1
1383,2025-06-12,3801,,5
2701,2025-06-12,1196,,3
183,2025-06-12,1047,,5
37,2025-06-12,108,,1
3660,2025-06-12,188,,1
2065,2025-06-12,417,,1
4260,2025-06-12,3859,,3
1189,2025-06-12,3859,,1
2267,2025-06-12,1364,,3
4027,2025-06-12,3974,,3
734,2025-06-12,2772,,3
1692,2025-06-12,1785,,5
163,2025-06-12,828,,5
526,2025-06-12,3859,,1
1877,2025-06-12,2896,,1
1422,2025-06-12,2949,,3
4039,2025-06-12,2100,,5
1739,2025-06-12,245,,5
1646,2025-06-12,4073,,1
3567,2025-06-12,3637,,5
1636,2025-06-12,3065,,1
2168,2025-06-12,414,,1
3331,2025-06-12,366,,3
1298,2025-06-12,2518,,1
5087,2025-06-12,106,,3
2546,2025-06-12,2367,,5
2354,2025-06-12,1846,,1
3846,2025-06-12,2291,,1
3756,2025-06-12,1488,,1
2600,2025-06-12,1508,,5
1801,2025-06-12,1596,,3
4813,2025-06-12,163,367,1
4125,2025-06-12,4364,,1
1416,2025-06-12,6,,3
1602,2025-06-12,1920,,5
1392,2025-06-12,2685,,1
4737,2025-06-12,2346,,1
3016,2025-06-12,477,,1
2989,2025-06-12,670,,1
650,2025-06-12,1406,,1
4139,2025-06-12,842,,5
517,2025-06-12,3005,,5
4434,2025-06-12,1488,,3
5020,2025-06-12,2350,,3
2553,2025-06-12,1951,,3
3170,2025-06-12,2716,,4
1928,2025-06-12,2566,,5
1246,2025-06-12,3656,,1
4530,2025-06-12,3460,,5
2100,2025-06-12,3499,,5
1377,2025-06-12,3931,,1
2199,2025-06-12,336,,5
2950,2025-06-12,2367,,5
4826,2025-06-12,2794,,5
2713,2025-06-12,2444,989,5
1040,2025-06-12,3383,,5
4504,2025-06-12,4339,,5
2844,2025-06-12,3040,,5
3472,2025-06-12,4174,,1
1781,2025-06-12,578,,1
209,2025-06-12,3377,,1
1592,2025-06-12,2291,,1
4894,2025-06-12,1728,,3
2885,2025-06-12,3035,,3
2457,2025-06-12,3529,,5
4131,2025-06-12,3919,,5
816,2025-06-12,1234,,1
716,2025-06-12,2474,,3
4693,2025-06-12,2636,,1
4432,2025-06-12,1107,,5
3997,2025-06-12,1757,,3
3555,2025-06-12,2808,,5
2182,2025-06-12,2034,,5
1872,2025-06-12,3343,,4
4190,2025-06-12,3376,,5
4558,2025-06-12,2487,,1
3478,2025-06-12,4268,,5
4936,2025-06-12,3527,,1
1385,2025-06-12,1655,,5
1955,2025-06-12,3394,,1
1480,2025-06-12,652,,4
4785,2025-06-12,2894,,5
3048,2025-06-12,2155,,5
1952,2025-06-12,3072,,5
1311,2025-06-12,126,,3
1292,2025-06-12,3352,,1
4216,2025-06-12,2996,,3
2061,2025-06-12,743,,4
1474,2025-06-12,4358,,1
5127,2025-06-12,1480,,5
3936,2025-06-12,956,,1
3856,2025-06-12,2197,,1
486,2025-06-12,2684,,1
4065,2025-06-12,2715,,5
4189,2025-06-12,967,,5
3766,2025-06-12,3472,,1
4766,2025-06-12,3599,,5
1702,2025-06-12,3792,,3
1946,2025-06-12,877,,4
2939,2025-06-12,3952,,1
2779,2025-06-12,2744,,1
4863,2025-06-12,352,,1
1141,2025-06-12,1913,,5
3822,2025-06-12,3664,,5
4568,2025-06-12,967,,5
806,2025-06-12,685,,5
4621,2025-06-12,3375,,3
1460,2025-06-12,956,,1
3582,2025-06-12,3394,,3
2497,2025-06-12,287,,1
3160,2025-06-12,3465,,1
5039,2025-06-12,4111,,1
2650,2025-06-12,2950,836,5
201,2025-06-12,1113,,1
5139,2025-06-12,2996,,5
4071,2025-06-12,3542,,5
173,2025-06-12,2148,,3
936,2025-06-12,3404,,5
2859,2025-06-12,565,,3
596,2025-06-12,4177,,4
73,2025-06-12,917,,5
4463,2025-06-12,915,,3
2104,2025-06-12,2917,,3
3098,2025-06-12,3952,,1
4473,2025-06-12,2448,,1
4058,2025-06-12,2178,,1
4598,2025-06-12,3448,,1
2667,2025-06-12,2412,,5
2963,2025-06-12,3192,,5
3278,2025-06-12,2919,,1
696,2025-06-12,2624,,5
2305,2025-06-12,1765,,5
3894,2025-06-12,792,,3
3575,2025-06-12,707,,1
2855,2025-06-12,23,,1
9,2025-06-12,2264,,1
2543,2025-06-12,1044,,1
4653,2025-06-12,1429,,1
692,2025-06-12,2981,,1
4694,2025-06-12,4135,,5
1261,2025-06-12,2579,,5
4600,2025-06-12,1950,,5
2517,2025-06-12,2203,,1
489,2025-06-12,969,,1
4160,2025-06-12,3443,,1
146,2025-06-12,3874,,4
4173,2025-06-12,2257,,5
3708,2025-06-12,4058,,5
3277,2025-06-12,4193,,1
4957,2025-06-12,2609,,1
4213,2025-06-12,1903,,3
4163,2025-06-12,2154,,5
256,2025-06-12,835,,1
4891,2025-06-12,980,,1
4007,2025-06-12,3137,,1
4893,2025-06-12,2217,,1
4291,2025-06-12,3915,,4
4333,2025-06-12,601,,5
1064,2025-06-12,1695,,1
4369,2025-06-12,913,,1
2097,2025-06-12,3037,,1
1104,2025-06-12,202,,5
883,2025-06-12,178,,1
1625,2025-06-12,3409,,5
4015,2025-06-12,1412,,1
4435,2025-06-12,2899,,1
3785,2025-06-12,4350,,3
2246,2025-06-12,72,,1
4993,2025-06-12,1496,,4
240,2025-06-12,241,,5
1712,2025-06-12,3630,,1
494,2025-06-12,884,,3
1413,2025-06-12,837,,1
3156,2025-06-12,2366,,1
3881,2025-06-12,580,,3
706,2025-06-12,3328,,1
1099,2025-06-12,2922,,5
2663,2025-06-12,4202,,1
4944,2025-06-12,729,,1
4242,2025-06-12,755,,5
438,2025-06-12,4325,,3
534,2025-06-12,423,,1
3765,2025-06-12,1813,,3
2284,2025-06-12,1093,,1
2906,2025-06-12,1849,865,5
4392,2025-06-12,1003,,1
3939,2025-06-12,2780,,1
1415,2025-06-12,1478,,1
4935,2025-06-12,1897,,1
3221,2025-06-12,3199,,1
3928,2025-06-12,1513,,1
1689,2025-06-12,3568,,3
1131,2025-06-12,2303,,1
2310,2025-06-12,1890,,5
3409,2025-06-12,4322,,1
5070,2025-06-12,4000,,3
3588,2025-06-12,112,,1
1371,2025-06-12,4048,2708,5
1306,2025-06-12,394,,5
4246,2025-06-12,192,,1
662,2025-06-12,1857,,1
4567,2025-06-12,2749,,1
426,2025-06-12,113,,1
2355,2025-06-12,170,,3
1591,2025-06-12,1391,,1
3436,2025-06-12,1746,,1
4561,2025-06-12,1188,,5
2868,2025-06-12,169,,5
2290,2025-06-12,452,,3
3010,2025-06-12,4108,,1
2281,2025-06-12,1460,,1
1441,2025-06-12,672,,1
222,2025-06-12,1942,,1
3632,2025-06-12,4276,,5
4942,2025-06-12,1931,,5
3970,2025-06-12,3775,,3
1846,2025-06-12,2793,,1
5084,2025-06-12,2054,3795,4
778,2025-06-12,1501,,1
4711,2025-06-12,4332,,5
2096,2025-06-12,468,,5
2164,2025-06-12,3588,,1
3979,2025-06-12,143,,1
266,2025-06-12,2167,,5
2889,2025-06-12,4276,,5
1784,2025-06-12,3619,,5
2154,2025-06-12,3261,,1
2899,2025-06-12,1698,,5
2040,2025-06-12,3469,,5
2035,2025-06-12,3280,,5
3864,2025-06-12,1672,,5
447,2025-06-12,713,,5
4026,2025-06-12,1362,,3
4907,2025-06-12,1867,,3
2405,2025-06-12,1309,,3
4078,2025-06-12,3725,,1
3589,2025-06-12,3669,,3
1333,2025-06-12,691,,5
83,2025-06-12,4267,,1
3623,2025-06-12,4347,,1
406,2025-06-12,600,,1
3819,2025-06-12,3588,,1
1334,2025-06-12,4062,,5
3189,2025-06-12,2926,1586,5
4258,2025-06-12,184,,1
2093,2025-06-12,1490,,5
724,2025-06-12,777,,4
1475,2025-06-12,2695,,1
4111,2025-06-12,1866,,1
1916,2025-06-12,2825,,1
3508,2025-06-12,1656,,1
2524,2025-06-12,1718,,1
4901,2025-06-12,829,,1
2808,2025-06-12,3842,,1
3488,2025-06-12,4094,,5
464,2025-06-12,1014,,1
2629,2025-06-12,2,,1
4461,2025-06-12,501,,5
144,2025-06-12,2051,,1
579,2025-06-12,3022,,5
3077,2025-06-12,2971,,3
1873,2025-06-12,2391,2041,3
3148,2025-06-12,2649,,3
1821,2025-06-12,1059,,1
2138,2025-06-12,2546,,1
2192,2025-06-12,469,,1
511,2025-06-12,18,,1
4939,2025-06-12,1699,,5
1089,2025-06-12,56,,1
3268,2025-06-12,1074,,1
2744,2025-06-12,4179,,5
3138,2025-06-12,2133,,5
704,2025-06-12,3819,3819,3
4699,2025-06-12,698,,5
365,2025-06-12,699,,3
1829,2025-06-12,3477,,3
3111,2025-06-12,3561,,3
3274,2025-06-12,3695,,1
2043,2025-06-12,1191,,5
3823,2025-06-12,3125,3125,3
1851,2025-06-12,2513,,1
1216,2025-06-12,2212,,1
1097,2025-06-12,4092,,3
2368,2025-06-12,849,,1
2682,2025-06-12,1533,,1
1403,2025-06-12,1832,,1
3043,2025-06-12,329,,5
3227,2025-06-12,2402,,5
2094,2025-06-12,1841,,5
3563,2025-06-12,4331,,5
156,2025-06-12,3567,,1
1589,2025-06-12,3679,,1
2036,2025-06-12,1411,,5
2006,2025-06-12,179,,1
3657,2025-06-12,263,,5
2810,2025-06-12,4252,,1
1831,2025-06-12,67,,1
38,2025-06-12,1468,,3
2652,2025-06-12,3491,,5
5073,2025-06-12,3481,,1
964,2025-06-12,3695,,1
5041,2025-06-12,329,,3
1923,2025-06-12,4210,,1
182,2025-06-12,1064,,1
5116,2025-06-12,2662,,5
4265,2025-06-12,4337,,5
2730,2025-06-12,3801,,3
2381,2025-06-12,320,,1
119,2025-06-12,2521,,1
4593,2025-06-12,3660,,3
4929,2025-06-12,972,,1
1741,2025-06-12,3461,,1
803,2025-06-12,4246,,1
2078,2025-06-12,2119,,3
4446,2025-06-12,4218,,3
4722,2025-06-12,1937,,5
3608,2025-06-12,3923,,1
866,2025-06-12,2850,,1
2996,2025-06-12,2266,,1
3725,2025-06-12,520,,5
3379,2025-06-12,3678,1088,3
3954,2025-06-12,655,,1
2464,2025-06-12,3476,,1
4862,2025-06-12,2785,,5
130,2025-06-12,3589,,1
1326,2025-06-12,2944,,1
1321,2025-06-12,3722,,1
2469,2025-06-12,2016,,1
3565,2025-06-12,1157,,1
2620,2025-06-12,2570,,3
3780,2025-06-12,2148,,5
1473,2025-06-12,2557,,5
5074,2025-06-12,1750,,1
5077,2025-06-12,686,,1
2401,2025-06-12,1292,,1
4472,2025-06-12,2447,,5
3921,2025-06-12,379,,1
305,2025-06-12,1517,,1
2877,2025-06-12,1370,,1
62,2025-06-12,3811,,5
1568,2025-06-12,4104,,1
4328,2025-06-12,3411,,1
3180,2025-06-12,3657,,1
2544,2025-06-12,604,,5
3726,2025-06-12,2560,,1
4200,2025-06-12,3728,,1
3853,2025-06-12,3373,,5
2896,2025-06-12,3587,,1
4128,2025-06-12,460,,3
3832,2025-06-12,1279,,1
5108,2025-06-12,1780,,1
4741,2025-06-12,2581,,1
329,2025-06-12,3338,,3
2819,2025-06-12,2860,,5
64,2025-06-12,451,,3
4831,2025-06-12,2743,4003,1
3259,2025-06-12,3157,,1
3231,2025-06-12,155,,3
1463,2025-06-12,1263,,1
2275,2025-06-12,670,,1
1647,2025-06-12,2082,,3
504,2025-06-12,1830,,1
1117,2025-06-12,253,,1
327,2025-06-12,1696,,1
1464,2025-06-12,2266,,1
1444,2025-06-12,3869,,1
2849,2025-06-12,4109,,1
3821,2025-06-12,2655,,5
3369,2025-06-12,4007,,5
1516,2025-06-12,2592,2631,5
382,2025-06-12,1096,,1
3988,2025-06-12,3935,,3
3290,2025-06-12,558,,5
2738,2025-06-12,2385,,1
2945,2025-06-12,3270,,1
4219,2025-06-12,3134,,1
3391,2025-06-12,2932,,1
1078,2025-06-12,3737,,5
3896,2025-06-12,220,,1
189,2025-06-12,3087,,1
3315,2025-06-12,2583,,1
537,2025-06-12,3093,,1
3371,2025-06-12,1258,,5
453,2025-06-12,2838,,3
4549,2025-06-12,1414,,1
1359,2025-06-12,4113,,3
2385,2025-06-12,333,,1
4040,2025-06-12,3152,,3
2155,2025-06-12,3687,,1
2821,2025-06-12,695,,3
411,2025-06-12,91,,3
3824,2025-06-12,3611,,1
1771,2025-06-12,1435,,5
3235,2025-06-12,2560,,1
4420,2025-06-12,2080,,3
1376,2025-06-12,1477,,1
2503,2025-06-12,3675,,1
3204,2025-06-12,2560,,1
3382,2025-06-12,1229,,1
4872,2025-06-12,2599,,1
3677,2025-06-12,1015,,5
4922,2025-06-12,4363,,5
2575,2025-06-12,94,,4
804,2025-06-12,4228,,5
3596,2025-06-12,717,,5
1686,2025-06-12,3273,,1
4779,2025-06-12,1085,,5
3938,2025-06-12,4352,,1
4712,2025-06-12,2032,,2
1817,2025-06-12,2440,,5
4706,2025-06-12,559,,1
1785,2025-06-12,2967,,1
1637,2025-06-12,142,,3
3293,2025-06-12,3454,,3
4970,2025-06-12,761,,1
673,2025-06-12,2921,,3
3872,2025-06-12,2347,,1
2894,2025-06-12,297,,1
2316,2025-06-12,3031,,1
2230,2025-06-12,1577,,1
4761,2025-06-12,1472,,1
3477,2025-06-12,679,,1
4417,2025-06-12,364,,3
1318,2025-06-12,1636,,3
5068,2025-06-12,2226,,5
2123,2025-06-12,2221,,1
4398,2025-06-12,2423,,1
4780,2025-06-12,1604,,3
4272,2025-06-12,882,,5
2378,2025-06-12,1287,,3
2102,2025-06-12,260,,4
3159,2025-06-12,2507,,1
2965,2025-06-12,3643,,1
1956,2025-06-12,53,,1
1011,2025-06-12,2370,,1
1185,2025-06-12,488,,4
2688,2025-06-12,2130,,1
2783,2025-06-12,528,,1
4618,2025-06-12,3169,,3
4068,2025-06-12,776,,1
2788,2025-06-12,103,,5
2519,2025-06-12,856,,1
2871,2025-06-12,1736,,5
128,2025-06-12,2454,,1
726,2025-06-12,763,,2
4635,2025-06-12,1272,,1
2825,2025-06-12,11,,3
4439,2025-06-12,1200,,5
2070,2025-06-12,1067,,3
2565,2025-06-12,4304,,1
2642,2025-06-12,3933,,1
177,2025-06-12,1358,,1
4521,2025-06-12,4033,,1
3389,2025-06-12,4259,,1
4689,2025-06-12,3200,,1
4465,2025-06-12,2252,,1
1644,2025-06-12,655,,1
1807,2025-06-12,638,,1
3916,2025-06-12,1406,,1
2367,2025-06-12,130,,5
2610,2025-06-12,1697,,1
3704,2025-06-12,13,,1
4938,2025-06-12,2486,,3
4870,2025-06-12,765,,1
2799,2025-06-12,1247,,1
4832,2025-06-12,384,,5
3510,2025-06-12,252,,1
1139,2025-06-12,4217,,5
1703,2025-06-12,4052,,1
3427,2025-06-12,792,,1
4786,2025-06-12,2176,,5
2443,2025-06-12,2541,,3
1433,2025-06-12,2084,,1
2884,2025-06-12,4286,,3
4298,2025-06-12,4219,,4
524,2025-06-12,3096,,1
4591,2025-06-12,3232,,5
4010,2025-06-12,1991,,3
773,2025-06-12,1116,,1
1897,2025-06-12,3013,,3
951,2025-06-12,2541,,5
827,2025-06-12,2939,,5
5009,2025-06-12,3835,,1
4898,2025-06-12,1378,,3
3746,2025-06-12,4165,,1
4311,2025-06-12,3822,,2
2364,2025-06-12,933,,1
917,2025-06-12,1617,,1
3709,2025-06-12,2616,,3
2527,2025-06-12,3206,,2
2200,2025-06-12,3174,,1
732,2025-06-12,3451,,3
2468,2025-06-12,323,,5
12,2025-06-12,2220,,3
1675,2025-06-12,4195,,5
2562,2025-06-12,2083,,1
4308,2025-06-12,3745,,1
4611,2025-06-12,3020,3020,2
3334,2025-06-12,633,,1
2127,2025-06-12,2607,,1
1914,2025-06-12,3524,,4
992,2025-06-12,3574,,1
4123,2025-06-12,2740,,1
4273,2025-06-12,3747,,1
3516,2025-06-12,2489,,1
1244,2025-06-12,2087,,1
513,2025-06-12,1351,,1
4043,2025-06-12,27,,1
2179,2025-06-12,3574,,1
1210,2025-06-12,470,,1
2144,2025-06-12,32,,5
1832,2025-06-12,2821,,1
4391,2025-06-12,379,,1
2151,2025-06-12,1240,,5
4623,2025-06-12,4019,,3
2769,2025-06-12,975,,1
3998,2025-06-12,1324,,1
3452,2025-06-12,1275,,3
869,2025-06-13,3190,,5
142,2025-06-13,3131,,1
544,2025-06-13,151,,1
722,2025-06-13,1657,,4
3609,2025-06-13,3964,,1
2812,2025-06-13,1667,,1
2958,2025-06-13,2022,,3
1374,2025-06-13,4194,,1
4587,2025-06-13,2469,,1
232,2025-06-13,1678,,3
888,2025-06-13,317,,3
1839,2025-06-13,664,,5
2604,2025-06-13,592,,1
1506,2025-06-13,995,,5
283,2025-06-13,321,,1
1142,2025-06-13,119,,3
1215,2025-06-13,1905,,3
3486,2025-06-13,1326,,1
1921,2025-06-13,75,,3
2593,2025-06-13,1013,,3
82,2025-06-13,1751,,5
1698,2025-06-13,3490,,3
1543,2025-06-13,124,,5
3621,2025-06-13,3092,,1
380,2025-06-13,4244,,5
3721,2025-06-13,3649,,1
4760,2025-06-13,2664,,5
1719,2025-06-13,2107,,1
3644,2025-06-13,3047,,3
1397,2025-06-13,1732,,1
569,2025-06-13,3019,,1
4752,2025-06-13,2985,,5
1706,2025-06-13,1241,3906,5
1616,2025-06-13,3490,,1
4555,2025-06-13,3121,,1
1761,2025-06-13,912,,1
1783,2025-06-13,1237,,1
1110,2025-06-13,12,,3
1308,2025-06-13,150,,1
2011,2025-06-13,809,,3
4320,2025-06-13,2955,,3
2440,2025-06-13,4132,,1
2647,2025-06-13,3920,,5
2328,2025-06-13,2124,,1
1121,2025-06-13,3303,,1
4318,2025-06-13,1212,,5
2599,2025-06-13,2263,,4
3182,2025-06-13,1651,,5
2516,2025-06-13,1401,,1
1436,2025-06-13,2923,,1
4730,2025-06-13,2178,,1
2602,2025-06-13,101,,1
4368,2025-06-13,933,,1
3140,2025-06-13,3744,,3
4100,2025-06-13,4254,,1
3318,2025-06-13,587,,5
3119,2025-06-13,2936,,1
1391,2025-06-13,1794,,5
993,2025-06-13,911,,1
4383,2025-06-13,3259,,5
3168,2025-06-13,1474,,2
4695,2025-06-13,1516,,3
1006,2025-06-13,713,,3
1533,2025-06-13,2065,,1
3281,2025-06-13,595,,5
4975,2025-06-13,1365,,5
3176,2025-06-13,200,,5
387,2025-06-13,3414,,5
1508,2025-06-13,3012,,3
2617,2025-06-13,2132,,5
881,2025-06-13,3526,,3
4055,2025-06-13,2549,,1
1794,2025-06-13,881,,1
2978,2025-06-13,64,,1
4782,2025-06-13,2905,,3
1864,2025-06-13,15,,5
1968,2025-06-13,2324,,5
1028,2025-06-13,4224,,1
934,2025-06-13,663,,5
30,2025-06-13,1844,,1
1342,2025-06-13,2726,,3
1077,2025-06-13,2077,,1
3256,2025-06-13,1257,,1
4796,2025-06-13,3712,,1
1623,2025-06-13,2810,,3
3937,2025-06-13,2507,,1
813,2025-06-13,3231,,1
170,2025-06-13,2957,,1
300,2025-06-13,3012,,5
2498,2025-06-13,2800,,1
870,2025-06-13,3659,,3
2802,2025-06-13,3891,,1
437,2025-06-13,962,,2
3744,2025-06-13,907,,1
2280,2025-06-13,1361,,5
4185,2025-06-13,1790,,1
756,2025-06-13,2416,,3
2922,2025-06-13,4303,,1
422,2025-06-13,3715,,1
2152,2025-06-13,3510,,1
1208,2025-06-13,1491,,3
4378,2025-06-13,1103,,1
2264,2025-06-13,3846,,3
2933,2025-06-13,2091,,1
4857,2025-06-13,181,,5
1993,2025-06-13,1556,,5
7,2025-06-13,3661,,1
3489,2025-06-13,2394,,3
4927,2025-06-13,4348,,3
3696,2025-06-13,2142,,1
1124,2025-06-13,1246,,1
3088,2025-06-13,3055,,3
3153,2025-06-13,1759,,1
1183,2025-06-13,582,,5
5049,2025-06-13,930,,3
3301,2025-06-13,4347,,3
2523,2025-06-13,2036,,5
1523,2025-06-13,1624,,1
1654,2025-06-13,2542,,5
1884,2025-06-13,3137,,1
2962,2025-06-13,3107,,3
2633,2025-06-13,2137,,1
88,2025-06-13,4056,,3
1090,2025-06-13,3059,,1
2870,2025-06-13,1560,,1
2515,2025-06-13,2822,,1
1536,2025-06-13,429,,1
3404,2025-06-13,302,,5
298,2025-06-13,2852,,1
1425,2025-06-13,3248,,1
2977,2025-06-13,2102,,1
2010,2025-06-13,4273,,1
1252,2025-06-13,3164,,5
4654,2025-06-13,561,,5
1938,2025-06-13,251,,1
1328,2025-06-13,4030,,1
3092,2025-06-13,3483,,5
867,2025-06-13,1004,,1
880,2025-06-13,2951,,1
242,2025-06-13,2571,,3
343,2025-06-13,1893,,5
5076,2025-06-13,215,,1
3323,2025-06-13,3623,,5
2029,2025-06-13,551,,1
3537,2025-06-13,2854,,1
4325,2025-06-13,1896,,1
2057,2025-06-13,3583,,5
1288,2025-06-13,3808,,3
3300,2025-06-13,2470,,3
2432,2025-06-13,2848,,2
2375,2025-06-13,2931,,1
1051,2025-06-13,1102,,1
3948,2025-06-13,70,,1
3969,2025-06-13,3210,,1
493,2025-06-13,527,,3
1670,2025-06-13,215,,1
184,2025-06-13,938,,1
2491,2025-06-13,4206,,1
2755,2025-06-13,2544,,5
1315,2025-06-13,262,,3
3617,2025-06-13,342,,5
4768,2025-06-13,4049,,1
3240,2025-06-13,3410,,3
2189,2025-06-13,1735,,1
2437,2025-06-13,1969,,5
3337,2025-06-13,3230,,1
3666,2025-06-13,727,,1
3378,2025-06-13,46,,3
1074,2025-06-13,2628,,3
4876,2025-06-13,4330,,5
2597,2025-06-13,3883,,1
352,2025-06-13,4138,,3
4445,2025-06-13,688,,1
4731,2025-06-13,2000,,1
545,2025-06-13,753,,3
3670,2025-06-13,3274,,1
3580,2025-06-13,3584,,5
2250,2025-06-13,21,,1
4355,2025-06-13,3787,,2
4244,2025-06-13,138,,5
2648,2025-06-13,197,,3
5092,2025-06-13,4184,2631,5
4536,2025-06-13,3864,,5
1336,2025-06-13,3899,,1
1760,2025-06-13,3759,,3
2505,2025-06-13,263,,5
3655,2025-06-13,2891,,1
1047,2025-06-13,3024,,1
325,2025-06-13,2027,,2
4341,2025-06-13,834,,2
2917,2025-06-13,2846,,1
533,2025-06-13,4136,,5
2901,2025-06-13,1405,,5
3381,2025-06-13,1402,,5
425,2025-06-13,3941,,1
572,2025-06-13,1799,,3
2360,2025-06-13,3882,,1
2890,2025-06-13,220,,1
2721,2025-06-13,812,,5
2905,2025-06-13,4171,,3
3195,2025-06-13,4063,,1
150,2025-06-13,3572,997,1
784,2025-06-13,1090,,5
2542,2025-06-13,1634,,3
206,2025-06-13,597,,5
4947,2025-06-13,2805,,3
436,2025-06-13,4057,,1
3076,2025-06-13,2975,,5
2731,2025-06-13,3704,,5
4914,2025-06-13,3852,,3
2891,2025-06-13,290,,5
1349,2025-06-13,2333,,2
2773,2025-06-13,1820,,5
3450,2025-06-13,1783,,3
229,2025-06-13,1960,,5
4363,2025-06-13,1986,,5
3769,2025-06-13,1550,,1
4896,2025-06-13,1449,,3
3079,2025-06-13,1372,,1
2083,2025-06-13,2278,,3
4520,2025-06-13,14,,1
4686,2025-06-13,2282,,1
2718,2025-06-13,1341,,5
736,2025-06-13,982,,5
2412,2025-06-13,270,,1
1742,2025-06-13,705,,1
3401,2025-06-13,1994,,5
3126,2025-06-13,4349,,3
2979,2025-06-13,2448,,1
3122,2025-06-13,269,,1
3578,2025-06-13,1545,,1
4262,2025-06-13,620,,1
3967,2025-06-13,1221,,5
4743,2025-06-13,1339,,1
4596,2025-06-13,2606,,3
3307,2025-06-13,3583,,5
3991,2025-06-13,2448,,1
3798,2025-06-13,357,,1
3943,2025-06-13,3458,,1
4616,2025-06-13,2498,,1
3536,2025-06-13,3115,,1
2576,2025-06-13,562,3016,1
3618,2025-06-13,2292,,1
1259,2025-06-13,4345,,5
3735,2025-06-13,3203,,1
2920,2025-06-13,2069,,3
348,2025-06-13,1833,,1
2569,2025-06-13,37,1569,2
4247,2025-06-13,1723,,5
5117,2025-06-13,2173,,1
1186,2025-06-13,2874,,1
1018,2025-06-13,3039,,1
720,2025-06-13,3111,,1
3275,2025-06-13,235,,5
3569,2025-06-13,1431,,5
1242,2025-06-13,3091,,4
2784,2025-06-13,24,,3
192,2025-06-13,2208,,5
