video_id,id,author_id,created_at,likert_scale_Q1,in_reply_to_user_id
164,13538,25302,2025-03-02,1,6459
164,33218,738,2025-03-02,5,6459
164,37556,738,2025-03-02,5,6459
164,9388,20009,2025-03-02,2,6459
164,54674,1632,2025-03-01,1,
164,51023,10387,2025-03-01,5,
164,27151,13275,2025-03-01,1,10387
164,55476,14912,2025-03-01,1,10387
164,25285,26621,2025-03-04,5,10387
164,10760,10387,2025-03-01,5,
164,16918,4393,2025-03-01,5,
164,43972,20655,2025-03-01,1,
164,15174,20222,2025-03-01,1,
164,56041,20222,2025-03-01,5,
164,4498,8074,2025-03-01,5,
164,69850,22894,2025-03-01,1,
164,62606,1632,2025-03-01,1,
164,2881,26858,2025-03-01,1,
164,69701,16093,2025-03-01,5,
164,15686,16152,2025-03-01,1,
164,45854,12611,2025-03-01,5,
164,34004,12328,2025-03-01,5,
164,1638,12611,2025-03-01,5,
164,30116,1632,2025-03-01,1,
164,23738,6096,2025-03-01,1,
164,13008,9983,2025-03-01,1,
164,2744,2147,2025-03-01,1,
164,5018,24036,2025-03-01,1,
164,25177,17754,2025-03-01,3,
164,9230,17754,2025-03-01,1,
164,70787,18479,2025-03-01,1,
164,27079,6096,2025-03-01,3,
164,49811,6096,2025-03-01,1,
164,44917,26962,2025-03-01,1,
164,46157,14222,2025-03-01,1,
164,38551,6096,2025-03-01,1,
164,32360,19272,2025-03-01,5,6096
164,71489,6096,2025-03-02,5,6096
164,147,12954,2025-03-01,3,
164,3845,11078,2025-03-01,5,
164,496,26320,2025-03-01,2,
164,51651,9246,2025-03-01,5,
164,4797,26823,2025-03-01,5,
164,11826,27395,2025-03-01,1,
164,29353,11078,2025-03-01,5,
164,28622,14069,2025-03-01,5,
164,16810,1519,2025-03-01,5,
164,69564,14679,2025-03-01,4,
164,28772,12387,2025-03-01,1,
164,39176,5012,2025-03-01,5,
164,27447,2925,2025-03-01,5,
164,43015,13275,2025-03-01,1,2925
164,40043,17632,2025-03-01,1,
164,36571,12565,2025-03-01,1,17632
164,10147,19272,2025-03-01,5,17632
164,4367,25993,2025-03-01,5,
164,54483,12387,2025-03-01,1,25993
164,22854,6681,2025-03-01,5,25993
164,51022,25666,2025-03-02,1,25993
164,62023,13150,2025-03-02,5,25993
164,23904,25302,2025-03-02,1,25993
164,43288,14679,2025-03-01,5,
164,28431,14679,2025-03-01,5,
164,64394,9074,2025-03-01,5,
164,32267,20415,2025-03-01,5,
164,34508,499,2025-03-01,5,
164,58442,9074,2025-03-01,5,
164,32088,5535,2025-03-14,5,9074
164,28972,15968,2025-03-01,1,
164,64143,4041,2025-03-01,1,
164,61860,9668,2025-03-01,1,
164,64339,9074,2025-03-01,1,
164,58716,1708,2025-03-01,5,9074
164,35783,9668,2025-03-01,5,
164,31523,25451,2025-03-01,1,
164,6980,4041,2025-03-01,5,
164,1321,15904,2025-03-01,1,4041
164,15108,9668,2025-03-01,5,
164,50050,17929,2025-03-01,5,
164,22361,23032,2025-03-01,1,17929
164,5237,12783,2025-03-01,1,
164,20660,9668,2025-03-01,1,
164,33105,9668,2025-03-01,1,
164,35741,15922,2025-03-01,5,
164,39000,18615,2025-03-01,5,15922
164,14775,9668,2025-03-01,5,
164,21403,22888,2025-03-01,1,
164,36158,13275,2025-03-01,1,22888
164,53227,2621,2025-03-01,5,22888
164,17219,13275,2025-03-01,1,22888
164,25167,19145,2025-03-02,5,22888
164,45716,19145,2025-03-02,5,22888
164,63507,18397,2025-03-01,1,
164,16167,26545,2025-03-01,5,
164,31431,3446,2025-03-01,1,
164,36599,22888,2025-03-01,4,
164,67644,2544,2025-03-01,1,
164,39740,20139,2025-03-01,1,
164,44938,13139,2025-03-01,5,
164,45521,18397,2025-03-01,1,
164,15854,9668,2025-03-01,5,
164,9454,17015,2025-03-01,5,
164,66779,28907,2025-03-01,3,
164,37066,27614,2025-03-01,1,
164,47750,17446,2025-03-01,5,
164,47896,25504,2025-03-01,3,
164,36090,3600,2025-03-01,1,
164,65427,1805,2025-03-01,1,
164,25990,22803,2025-03-01,3,
164,28307,12152,2025-03-01,1,
164,55334,27622,2025-03-01,1,
164,1131,9668,2025-03-01,5,
164,22919,17015,2025-03-01,5,
164,18963,1620,2025-03-01,5,
164,8165,13076,2025-03-01,1,
164,58844,21652,2025-03-01,5,
164,71516,11945,2025-03-01,5,
164,51062,2053,2025-03-01,5,
164,67192,23801,2025-03-01,5,
164,52315,16164,2025-03-01,5,23801
164,22765,2053,2025-03-01,5,
164,10197,14070,2025-03-01,1,
164,60892,23801,2025-03-01,5,
164,29180,22202,2025-03-01,1,
164,48943,16164,2025-03-01,5,22202
164,41172,16164,2025-03-01,5,22202
164,15240,22202,2025-03-01,5,22202
164,20524,22202,2025-03-01,1,22202
164,63137,22202,2025-03-01,1,22202
164,55440,2053,2025-03-01,1,
164,52357,2053,2025-03-01,5,
164,37688,21764,2025-03-01,1,
164,41081,14496,2025-03-01,5,
164,49109,25456,2025-03-01,5,
164,6386,17853,2025-03-01,5,
164,19616,10025,2025-03-01,5,
164,35844,2053,2025-03-01,5,
164,44053,19035,2025-03-01,3,
164,48432,28009,2025-03-01,5,
164,26319,14872,2025-03-01,1,
164,47423,28637,2025-03-01,5,
164,62401,19601,2025-03-01,1,
164,18161,13940,2025-03-01,4,
164,20215,9101,2025-03-01,5,
164,6201,2401,2025-03-01,1,
164,65864,4733,2025-03-01,1,
164,8567,13940,2025-03-01,5,
164,42428,2283,2025-03-01,5,
164,56012,7363,2025-03-01,5,
164,38363,2237,2025-03-01,1,
164,64182,11800,2025-03-01,1,
164,59965,6265,2025-03-01,5,
164,49416,26621,2025-03-04,5,6265
164,53354,17853,2025-03-01,1,
164,58196,17853,2025-03-01,4,
164,2034,15117,2025-03-01,5,
164,9819,17853,2025-03-01,1,
164,31878,5243,2025-03-01,5,
164,34648,15117,2025-03-01,5,
164,31410,2053,2025-03-01,5,
164,30283,26701,2025-03-01,5,
164,47565,11218,2025-03-01,1,
164,62535,19272,2025-03-01,5,11218
164,265,2053,2025-03-01,5,
164,40058,28997,2025-03-01,1,
164,679,16578,2025-03-01,3,
164,33957,18121,2025-03-01,5,
164,7811,16578,2025-03-01,1,
164,23255,8152,2025-03-01,5,
164,8935,28009,2025-03-01,5,
164,71513,15117,2025-03-01,5,
164,51711,23444,2025-03-01,5,
164,25943,10170,2025-03-01,5,
164,22667,26701,2025-03-01,5,
164,36372,17536,2025-03-01,5,
164,11659,20101,2025-03-01,5,
164,13769,23736,2025-03-01,1,
164,23252,18717,2025-03-01,5,
164,69340,10864,2025-03-01,1,
164,23232,10864,2025-03-01,1,
164,35909,21541,2025-03-01,1,
164,9802,23736,2025-03-01,5,
164,303,10121,2025-03-01,5,
164,36363,3148,2025-03-01,5,
164,55426,23736,2025-03-01,1,
164,65664,1469,2025-03-01,2,
164,21591,26647,2025-03-01,5,
164,9716,21311,2025-03-01,1,
164,63468,10643,2025-03-01,1,
164,9558,5107,2025-03-01,5,
164,29386,10878,2025-03-01,5,
164,13580,23736,2025-03-01,1,
164,11102,1469,2025-03-01,5,
164,36750,20777,2025-03-01,1,
164,35366,23736,2025-03-01,1,
164,57088,15117,2025-03-01,5,
164,38449,2840,2025-03-01,5,
164,48053,18052,2025-03-01,5,
164,47628,9910,2025-03-01,5,
164,3320,27693,2025-03-01,5,
164,44783,23736,2025-03-01,1,
164,38172,5039,2025-03-01,5,
164,28369,13661,2025-03-01,2,
164,47184,8317,2025-03-01,1,
164,46728,12368,2025-03-01,1,
164,4675,10170,2025-03-01,5,
164,14956,8152,2025-03-01,5,
164,64662,242,2025-03-01,5,
164,5328,16578,2025-03-01,3,
164,30430,16578,2025-03-01,4,
164,59664,7713,2025-03-01,1,
164,2278,770,2025-03-01,5,
164,67727,25410,2025-03-01,5,
164,67483,3495,2025-03-01,1,
164,31735,15030,2025-03-01,5,
164,8702,9995,2025-03-01,1,
164,43399,19543,2025-03-01,5,
164,60944,2123,2025-03-01,1,19543
164,45811,19543,2025-03-01,5,
164,61545,23536,2025-03-01,1,
164,55661,17057,2025-03-01,1,
164,21028,22765,2025-03-01,5,
164,46055,16164,2025-03-01,5,22765
164,2527,13600,2025-03-01,5,
164,61084,27349,2025-03-01,1,
164,25633,22380,2025-03-01,3,
164,5409,1600,2025-03-01,5,22380
164,40688,9354,2025-03-01,5,
164,60337,12163,2025-03-01,1,
164,27716,2123,2025-03-01,1,12163
164,12710,12163,2025-03-02,5,12163
164,69635,22217,2025-03-01,3,
164,58452,15100,2025-03-01,1,
164,67655,3802,2025-03-01,3,
164,38808,12360,2025-03-01,3,
164,36310,12859,2025-03-01,1,12360
164,37947,11116,2025-03-01,1,12360
164,24357,3749,2025-03-01,1,12360
164,42982,10627,2025-03-01,1,12360
164,3677,10627,2025-03-01,1,12360
164,19413,16078,2025-03-01,1,
164,25048,12360,2025-03-01,3,
164,41827,14128,2025-03-01,5,
164,4702,5319,2025-03-01,5,
164,33240,2551,2025-03-01,1,
164,13704,1950,2025-03-01,5,2551
164,325,12132,2025-03-01,5,2551
164,28326,480,2025-03-01,5,
164,50261,11169,2025-03-01,1,
164,34591,8656,2025-03-01,1,
164,6302,477,2025-03-01,1,
164,65925,15100,2025-03-01,5,
164,9537,12436,2025-03-01,1,
164,25756,8832,2025-03-01,5,
164,59857,15100,2025-03-01,5,
164,51634,8832,2025-03-01,5,
164,42363,15100,2025-03-01,5,
164,23488,15030,2025-03-01,1,
164,27946,10793,2025-03-01,5,
164,26153,20489,2025-03-01,5,
164,58018,19942,2025-03-01,1,
164,43044,2670,2025-03-01,5,
164,33288,18533,2025-03-01,1,
164,34928,6934,2025-03-01,5,
164,26454,9395,2025-03-01,5,
164,35969,4119,2025-03-01,1,
164,32689,20298,2025-03-01,5,
164,16102,16487,2025-03-01,1,
164,29503,16487,2025-03-01,1,
164,26937,20993,2025-03-01,1,
164,47580,16487,2025-03-01,1,
164,48058,16487,2025-03-01,1,
164,67970,16164,2025-03-01,5,16487
164,22931,16487,2025-03-01,5,
164,32042,16487,2025-03-01,1,
164,28663,20298,2025-03-01,1,
164,38811,6235,2025-03-02,5,20298
164,71298,12397,2025-03-01,5,
164,49175,20221,2025-03-01,1,
164,30707,16487,2025-03-01,5,
164,27958,2820,2025-03-01,1,
164,28854,2268,2025-03-01,1,
164,24122,14912,2025-03-01,1,2268
164,1836,6293,2025-03-01,5,
164,20963,15100,2025-03-01,5,
164,16841,20993,2025-03-01,1,
164,1564,16697,2025-03-01,1,
164,36481,8832,2025-03-01,5,
164,51604,17054,2025-03-01,1,8832
164,57292,8800,2025-03-01,1,8832
164,62280,10641,2025-03-02,5,8832
164,6521,22442,2025-03-02,1,8832
164,33122,13150,2025-03-02,1,8832
164,8818,25828,2025-03-01,5,
164,68977,21092,2025-03-01,1,
164,21745,62,2025-03-01,1,
164,8409,28294,2025-03-01,5,
164,50719,20993,2025-03-01,1,
164,60222,2123,2025-03-01,1,20993
164,37404,20993,2025-03-01,1,20993
164,643,12997,2025-03-01,5,
164,5639,8832,2025-03-01,5,
164,63076,1356,2025-03-01,1,
164,57220,62,2025-03-01,1,
164,29044,8832,2025-03-01,1,
164,6577,24740,2025-03-01,3,
164,71505,3074,2025-03-01,5,
164,4346,8832,2025-03-01,5,
164,40156,20993,2025-03-01,1,
164,43310,5557,2025-03-01,5,
164,38420,27573,2025-03-01,5,
164,54530,16164,2025-03-01,1,27573
164,21163,22779,2025-03-01,5,
164,65104,22779,2025-03-01,1,
164,7235,2123,2025-03-01,1,22779
164,30239,8832,2025-03-01,5,
164,61968,18928,2025-03-01,3,
164,42636,1494,2025-03-01,5,
164,40787,2987,2025-03-01,1,
164,28358,2123,2025-03-01,5,2987
164,4774,2987,2025-03-07,3,2987
164,30377,8832,2025-03-01,5,
164,44095,1494,2025-03-01,5,
164,31726,13275,2025-03-01,1,1494
164,31259,18410,2025-03-01,5,
164,35547,23,2025-03-01,1,
164,15161,8832,2025-03-01,1,
164,37705,12785,2025-03-01,5,8832
164,61607,24088,2025-03-02,5,8832
164,967,15672,2025-03-02,5,8832
164,58230,11727,2025-03-02,1,8832
164,34020,12785,2025-03-02,5,8832
164,43756,18498,2025-03-01,5,
164,31807,13649,2025-03-01,5,18498
164,19062,14418,2025-03-01,5,18498
164,49041,1721,2025-03-01,5,18498
164,38784,24699,2025-03-01,1,18498
164,11251,2176,2025-03-01,5,18498
164,64668,8832,2025-03-01,5,
164,67688,16678,2025-03-01,5,
164,42991,24135,2025-03-01,1,
164,42475,2123,2025-03-01,5,24135
164,18765,25169,2025-03-01,5,
164,66940,24135,2025-03-01,1,
164,33311,2123,2025-03-01,1,24135
164,4193,26038,2025-03-01,5,
164,1681,28357,2025-03-01,1,
164,31470,2123,2025-03-01,5,28357
164,65000,8832,2025-03-01,1,
164,17549,19442,2025-03-01,5,
164,54971,2593,2025-03-01,5,
164,21098,18928,2025-03-01,5,
164,36584,8832,2025-03-01,5,
164,33686,6117,2025-03-01,1,
164,50373,8832,2025-03-01,1,
164,8013,25677,2025-03-01,3,
164,12627,21847,2025-03-01,2,
164,34480,3000,2025-03-01,5,
164,50955,26028,2025-03-01,5,
164,30867,22281,2025-03-01,1,26028
164,37990,7328,2025-03-01,4,
164,3161,16440,2025-03-01,5,
164,41115,22075,2025-03-01,5,
164,47966,3876,2025-03-01,5,
164,57984,17767,2025-03-01,5,3876
164,60396,14279,2025-03-01,1,3876
164,66583,4145,2025-03-01,5,
164,68436,27573,2025-03-01,1,
164,42344,27573,2025-03-01,5,27573
164,30944,2123,2025-03-01,5,27573
164,45239,967,2025-03-01,5,
164,68187,8152,2025-03-01,1,
164,57087,26028,2025-03-01,5,
164,18798,9408,2025-03-01,5,26028
164,59695,20265,2025-03-01,1,
164,66691,7328,2025-03-01,5,
164,53289,17853,2025-03-01,5,7328
164,13908,2835,2025-03-01,5,7328
164,19138,4034,2025-03-01,2,7328
164,49788,10873,2025-03-01,5,7328
164,38502,5056,2025-03-01,5,7328
164,45691,3876,2025-03-01,5,
164,1176,25088,2025-03-01,5,
164,25534,12569,2025-03-01,5,25088
164,10956,7328,2025-03-01,5,
164,41362,8901,2025-03-01,5,
164,23146,7328,2025-03-01,1,
164,48145,4087,2025-03-01,5,7328
164,28742,28600,2025-03-02,5,7328
164,51689,26094,2025-03-03,5,7328
164,44696,27758,2025-03-01,1,
164,61624,20168,2025-03-01,5,
164,25032,6875,2025-03-01,1,20168
164,25319,16680,2025-03-01,1,20168
164,3804,16164,2025-03-01,5,20168
164,63281,16164,2025-03-01,5,20168
164,66628,17853,2025-03-01,1,20168
164,67628,16440,2025-03-01,1,
164,37835,21847,2025-03-01,3,
164,51160,24817,2025-03-01,5,
164,60303,25693,2025-03-01,1,
164,11626,7328,2025-03-01,5,
164,44577,21040,2025-03-01,3,
164,38798,7328,2025-03-01,5,
164,39735,24817,2025-03-01,1,
164,46293,1697,2025-03-01,1,
164,43236,24817,2025-03-01,3,
164,57017,25677,2025-03-01,2,
164,62656,22075,2025-03-01,5,
164,17497,7328,2025-03-01,1,
164,27941,3848,2025-03-01,1,
164,39667,2123,2025-03-01,5,3848
164,52034,16533,2025-03-01,1,
164,3955,7328,2025-03-01,5,
164,27627,2697,2025-03-01,5,
164,42181,5402,2025-03-01,5,
164,28621,21077,2025-03-01,1,
164,55752,24817,2025-03-01,4,
164,17249,22075,2025-03-01,5,
164,51521,24159,2025-03-01,1,
164,41965,7328,2025-03-01,5,
164,65481,13430,2025-03-01,5,
164,59599,1744,2025-03-01,5,
164,8779,24817,2025-03-01,1,
164,52817,20785,2025-03-01,5,
164,55306,26093,2025-03-01,3,
164,6929,16678,2025-03-01,5,
164,46627,2123,2025-03-01,5,16678
164,23819,2123,2025-03-01,5,16678
164,46072,16164,2025-03-01,5,16678
164,6662,5761,2025-03-01,1,
164,53881,2123,2025-03-01,1,5761
164,39691,24640,2025-03-01,5,5761
164,3102,11181,2025-03-01,1,
164,22140,23981,2025-03-01,1,
164,3898,7328,2025-03-01,3,
164,8053,10983,2025-03-01,1,
164,42025,7328,2025-03-01,3,
164,34102,26577,2025-03-01,5,7328
164,69207,16645,2025-03-01,5,
164,31834,22779,2025-03-01,1,16645
164,9202,2451,2025-03-01,1,16645
164,52502,6295,2025-03-01,5,
164,11800,7328,2025-03-01,5,
164,31280,16645,2025-03-01,5,
164,37498,27007,2025-03-01,5,
164,15081,2451,2025-03-01,1,27007
164,25829,23981,2025-03-01,5,
164,16719,20962,2025-03-01,5,
164,63533,21077,2025-03-01,1,
164,25713,19093,2025-03-01,5,
164,46569,21040,2025-03-01,1,
164,13902,17053,2025-03-01,5,
164,55785,23268,2025-03-01,1,17053
164,36093,15904,2025-03-01,5,17053
164,55191,13150,2025-03-02,5,17053
164,47787,22807,2025-03-04,1,17053
164,32206,26621,2025-03-04,1,17053
164,58978,6295,2025-03-01,1,
164,27733,4695,2025-03-01,1,
164,69430,25088,2025-03-01,1,
164,31715,27007,2025-03-01,5,
164,40104,16164,2025-03-01,5,27007
164,36487,23981,2025-03-01,5,
164,65404,6980,2025-03-01,5,
164,41472,19318,2025-03-01,1,6980
164,12992,6980,2025-03-01,5,6980
164,19892,6015,2025-03-01,5,6980
164,45493,7328,2025-03-01,2,
164,58645,22412,2025-03-01,5,
164,17719,27007,2025-03-01,1,
164,68573,8371,2025-03-01,5,
164,64923,13787,2025-03-01,1,8371
164,9204,11476,2025-03-01,1,
164,69140,7328,2025-03-01,5,
164,10276,19698,2025-03-01,1,
164,28098,13392,2025-03-01,5,
164,10633,27007,2025-03-01,3,
164,49542,14752,2025-03-01,5,
164,57208,20298,2025-03-01,5,14752
164,50935,16578,2025-03-01,2,14752
164,33497,14752,2025-03-01,5,14752
164,35905,25539,2025-03-01,5,14752
164,66439,11067,2025-03-01,5,14752
164,743,27308,2025-03-01,5,
164,24475,9104,2025-03-01,5,
164,53947,26093,2025-03-01,1,
164,31647,2123,2025-03-01,5,26093
164,32106,12960,2025-03-01,1,
164,21667,14752,2025-03-01,1,
164,277,27308,2025-03-01,3,
164,58709,10983,2025-03-01,5,
164,11766,9530,2025-03-01,5,10983
164,35670,3276,2025-03-01,1,10983
164,33222,21103,2025-03-01,3,10983
164,4530,18951,2025-03-01,5,
164,26374,14752,2025-03-01,5,
164,25194,16927,2025-03-01,5,14752
164,420,18949,2025-03-01,1,
164,56395,3947,2025-03-01,3,
164,66549,18881,2025-03-01,5,
164,16168,27007,2025-03-01,5,
164,57660,20108,2025-03-01,1,
164,44026,10468,2025-03-01,1,
164,35855,23390,2025-03-01,5,
164,47154,10468,2025-03-01,1,
164,16116,2123,2025-03-01,5,10468
164,43607,23218,2025-03-01,1,
164,3498,17053,2025-03-01,5,
164,25922,14734,2025-03-01,5,
164,56249,14746,2025-03-01,5,
164,29541,23981,2025-03-01,5,
164,19901,24014,2025-03-01,5,
164,48520,11785,2025-03-01,1,
164,53698,9104,2025-03-01,5,
164,65179,25260,2025-03-01,1,
164,14761,7328,2025-03-01,1,
164,3649,8901,2025-03-01,5,
164,45076,17287,2025-03-01,5,
164,14631,25642,2025-03-01,5,
164,34339,3793,2025-03-01,1,
164,58875,27029,2025-03-01,5,
164,4873,27308,2025-03-01,1,
164,11974,2123,2025-03-01,5,27308
164,42466,7328,2025-03-01,5,
164,32506,24954,2025-03-01,1,
164,46895,7328,2025-03-01,1,
164,42489,762,2025-03-01,1,
164,24918,7328,2025-03-01,1,
164,65823,20937,2025-03-01,5,
164,36918,27308,2025-03-01,1,
164,6451,2123,2025-03-01,5,27308
164,16867,26040,2025-03-01,1,
164,45348,14428,2025-03-01,5,
164,28441,22413,2025-03-01,1,
164,24728,24954,2025-03-01,1,
164,1982,7328,2025-03-01,5,
164,54407,8901,2025-03-01,5,
164,34645,22413,2025-03-01,2,
164,6581,24546,2025-03-01,3,
164,59054,3963,2025-03-01,5,
164,1928,27308,2025-03-01,1,
164,52013,22413,2025-03-01,1,
164,52273,24546,2025-03-01,1,
164,71005,16164,2025-03-01,5,24546
164,44999,28611,2025-03-01,5,
164,3650,23981,2025-03-01,1,
164,25272,4118,2025-03-01,1,
164,40474,7328,2025-03-01,1,
164,67119,2906,2025-03-01,1,
164,70555,12587,2025-03-01,1,
164,29724,2123,2025-03-01,5,12587
164,10753,7679,2025-03-01,5,
164,40809,27308,2025-03-01,1,
164,38774,8901,2025-03-01,5,
164,8884,3793,2025-03-01,1,
164,31026,24014,2025-03-01,5,
164,22443,1721,2025-03-01,5,24014
164,13546,26093,2025-03-01,1,
164,43580,2123,2025-03-01,5,26093
164,24255,2123,2025-03-01,5,26093
164,52474,17760,2025-03-01,1,
164,37737,13934,2025-03-01,5,
164,3922,14734,2025-03-01,1,
164,2187,22058,2025-03-01,1,
164,26757,23981,2025-03-01,2,
164,11444,17054,2025-03-01,1,23981
164,58807,10873,2025-03-01,5,23981
164,25780,19044,2025-03-01,5,23981
164,3505,17767,2025-03-01,5,23981
164,48718,9921,2025-03-01,5,23981
164,27200,8445,2025-03-01,1,
164,28507,8946,2025-03-01,3,
164,9797,8945,2025-03-01,5,
164,60700,23981,2025-03-01,5,
164,5687,7328,2025-03-01,1,
164,4481,6293,2025-03-01,5,7328
164,7794,17853,2025-03-01,5,7328
164,36374,17853,2025-03-01,5,7328
164,4644,22803,2025-03-01,5,7328
164,22830,22803,2025-03-01,5,7328
164,65118,24014,2025-03-01,1,
164,32453,15979,2025-03-01,5,
164,59923,17216,2025-03-01,1,
164,19368,12587,2025-03-01,1,
164,69291,5765,2025-03-01,1,
164,52440,2123,2025-03-01,5,5765
164,19533,2123,2025-03-01,5,5765
164,1653,27230,2025-03-01,1,
164,35194,27230,2025-03-01,1,
164,47961,11175,2025-03-01,1,
164,57167,12587,2025-03-01,1,
164,38847,14746,2025-03-01,5,
164,14552,18569,2025-03-01,5,
164,9097,8627,2025-03-01,1,
164,33981,15044,2025-03-01,5,
164,15910,11062,2025-03-01,1,
164,22939,23981,2025-03-01,5,
164,8402,6565,2025-03-01,5,
164,52380,3845,2025-03-01,5,
164,25038,17760,2025-03-01,1,
164,42986,12587,2025-03-01,1,
164,54025,2123,2025-03-01,5,12587
164,33619,23811,2025-03-01,5,12587
164,11108,322,2025-03-01,5,12587
164,6389,2123,2025-03-01,5,12587
164,56115,2123,2025-03-01,5,12587
164,7884,2500,2025-03-01,1,
164,6482,15443,2025-03-01,1,
164,1542,10942,2025-03-01,5,
164,11911,1078,2025-03-02,5,10942
164,5615,6565,2025-03-01,5,
164,42152,496,2025-03-01,5,
164,19300,22545,2025-03-01,5,
164,27651,6565,2025-03-01,1,
164,32750,13172,2025-03-01,1,
164,43983,3172,2025-03-01,1,
164,37642,15044,2025-03-01,1,
164,31540,11175,2025-03-01,3,
164,48732,6037,2025-03-01,1,
164,58471,2123,2025-03-01,5,6037
164,30173,4933,2025-03-01,5,6037
164,25506,11284,2025-03-01,1,6037
164,67535,19362,2025-03-01,5,6037
164,63124,15910,2025-03-01,5,6037
164,40036,1043,2025-03-01,3,
164,22095,2123,2025-03-01,5,1043
164,28752,19580,2025-03-01,1,
164,273,13431,2025-03-01,5,19580
164,37680,3604,2025-03-01,1,
164,21662,2123,2025-03-01,5,3604
164,65876,15979,2025-03-01,1,
164,18294,4695,2025-03-01,1,15979
164,56975,2123,2025-03-01,5,15979
164,9560,12569,2025-03-01,5,15979
164,26974,977,2025-03-01,1,15979
164,60772,19069,2025-03-02,5,15979
164,27487,6565,2025-03-01,5,
164,65277,14639,2025-03-01,1,
164,55208,4018,2025-03-01,5,
164,45392,15044,2025-03-01,5,
164,25973,3172,2025-03-01,1,
164,7579,6565,2025-03-01,1,
164,61493,21614,2025-03-01,5,
164,71426,21614,2025-03-01,5,
164,36317,6565,2025-03-01,5,
164,47501,8754,2025-03-01,3,
164,15164,21614,2025-03-01,1,
164,41211,5564,2025-03-01,5,
164,38297,26093,2025-03-01,1,5564
164,24141,28438,2025-03-01,1,
164,11915,25151,2025-03-01,5,28438
164,45167,15693,2025-03-01,5,28438
164,49311,2123,2025-03-01,5,28438
164,55543,496,2025-03-01,5,
164,37670,18985,2025-03-01,5,
164,58360,15979,2025-03-01,5,
164,60709,20340,2025-03-01,3,
164,52813,26093,2025-03-01,1,
164,8959,15515,2025-03-01,1,
164,4558,9689,2025-03-01,1,
164,16747,6565,2025-03-01,5,
164,41318,26823,2025-03-01,1,6565
164,56407,496,2025-03-01,5,
164,17965,27974,2025-03-01,3,
164,4697,11204,2025-03-01,5,
164,44968,2123,2025-03-01,5,11204
164,17531,25151,2025-03-01,1,
164,21945,2381,2025-03-01,5,
164,7065,6565,2025-03-01,5,
164,65580,4034,2025-03-01,5,6565
164,24621,2896,2025-03-01,5,6565
164,44284,27974,2025-03-01,5,
164,25372,21200,2025-03-01,5,
164,19762,23320,2025-03-01,5,
164,13451,4543,2025-03-01,1,23320
164,43949,3644,2025-03-01,1,
164,41634,18410,2025-03-01,5,3644
164,6848,14586,2025-03-01,5,
164,68413,27766,2025-03-01,5,
164,69094,28438,2025-03-01,5,27766
164,1079,7679,2025-03-01,1,27766
164,55485,12587,2025-03-01,1,27766
164,33969,27308,2025-03-01,1,27766
164,58146,2123,2025-03-01,5,27766
164,64698,13362,2025-03-01,1,
164,17007,2123,2025-03-01,5,13362
164,53169,26458,2025-03-01,1,
164,69345,8946,2025-03-01,5,26458
164,32955,2123,2025-03-01,5,26458
164,68523,2123,2025-03-01,5,26458
164,11633,2123,2025-03-01,5,26458
164,10420,6667,2025-03-01,1,
164,14944,15044,2025-03-01,5,
164,16722,1904,2025-03-01,1,
164,27231,8946,2025-03-01,5,1904
164,58167,2123,2025-03-01,1,1904
164,37931,6565,2025-03-01,1,
164,3750,1904,2025-03-01,1,
164,41058,22545,2025-03-01,2,
164,1167,8754,2025-03-01,1,
164,55826,2233,2025-03-01,5,
164,39539,5448,2025-03-01,5,
164,15937,6565,2025-03-01,5,
164,64410,19682,2025-03-01,5,
164,31929,775,2025-03-01,3,
164,15728,5815,2025-03-01,5,
164,23277,8946,2025-03-01,5,5815
164,11137,21646,2025-03-01,3,
164,48422,21646,2025-03-01,3,
164,56630,7607,2025-03-01,1,
164,40004,8946,2025-03-01,5,7607
164,31371,2123,2025-03-01,5,7607
164,42872,21646,2025-03-01,1,
164,25515,21646,2025-03-01,5,
164,28205,21646,2025-03-01,5,
164,55065,14142,2025-03-01,5,
164,27637,13599,2025-03-01,1,
164,34359,13787,2025-03-01,1,13599
164,29005,20247,2025-03-02,5,13599
164,52390,28502,2025-03-02,5,13599
164,57883,21646,2025-03-01,5,
164,15783,21646,2025-03-01,3,
164,7427,2123,2025-03-01,5,21646
164,3343,19453,2025-03-01,1,
164,29850,8946,2025-03-01,5,19453
164,12346,9689,2025-03-01,1,
164,5681,21646,2025-03-01,5,
164,56697,23217,2025-03-01,5,
164,52418,1145,2025-03-01,5,
164,34826,17315,2025-03-01,5,
164,71278,22935,2025-03-01,5,
164,5856,9689,2025-03-01,5,
164,28304,496,2025-03-01,5,
164,48227,20340,2025-03-01,5,
164,45436,17668,2025-03-01,1,
164,54990,18439,2025-03-01,1,
164,52781,9139,2025-03-01,5,
164,49491,18851,2025-03-01,5,
164,41930,5152,2025-03-01,5,
164,26331,23557,2025-03-01,1,5152
164,10547,2123,2025-03-01,5,5152
164,714,6787,2025-03-01,1,
164,62229,25151,2025-03-01,1,6787
164,62894,6787,2025-03-01,5,6787
164,23110,28229,2025-03-01,1,
164,6572,7702,2025-03-01,1,
164,9817,18461,2025-03-01,1,
164,4110,3903,2025-03-01,1,
164,11817,12587,2025-03-01,1,3903
164,1363,23557,2025-03-01,1,3903
164,35088,24954,2025-03-01,1,3903
164,28546,4695,2025-03-01,5,3903
164,18094,26028,2025-03-01,1,3903
164,8819,2519,2025-03-01,1,
